city 1; city 2; d
Brilon;Korbach;35
Brilon;Lippstadt;39
Brilon;Meschede;25
Brilon;Salzkotten;38
Bruchköbel;Butzbach;40
Bruchköbel;Büdingen;24
Bruchköbel;Dieburg;37
Bruchköbel;Dietzenbach;30
Bruchköbel;Dreieich;35
Bruchköbel;Egelsbach;38
Bruchköbel;Erlensee;9
Bruchköbel;Eschborn;33
Bruchköbel;Frankfurt;23
Bruchköbel;Friedrichsdorf;26
Bruchköbel;Gelnhausen;24
Bruchköbel;Großostheim;41
Bruchköbel;Hanau;7
Bruchköbel;Hattersheim;42
Bruchköbel;Heusenstamm;24
Bruchköbel;Hungen;44
Bruchköbel;Karben;15
Bruchköbel;Kelkheim (Taunus);42
Bruchköbel;Kelsterbach;41
Bruchköbel;Kriftel;40
Bruchköbel;Kronberg;38
Bruchköbel;Königstein im Taunus;40
Bruchköbel;Langenselbold;10
Bruchköbel;Maintal;8
Bruchköbel;Mörfelden-Walldorf;40
Bruchköbel;Neu Isenburg;29
Bruchköbel;Neu-Anspach;39
Bruchköbel;Nidda;35
Bruchköbel;Nidderau;12
Bruchköbel;Obertshausen;20
Bruchköbel;Oberursel;30
Bruchköbel;Rodenbach;12
Bruchköbel;Rodgau;22
Bruchköbel;Rosbach vor der Höhe;24
Bruchköbel;Seligenstadt;23
Bruchköbel;Steinbach am Taunus;34
Bruchköbel;Usingen;41
Bruchköbel;Wächtersbach;37
Bruchsal;Böhl-Iggelheim;50
Bruchsal;Eggenstein-Leopoldshafen;19
Bruchsal;Eppelheim;35
Bruchsal;Eppingen;28
Bruchsal;Ettlingen;33
Bruchsal;Germersheim;24
Bruchsal;Heidelberg;38
Bruchsal;Herxheim;40
Bruchsal;Hockenheim;29
Bruchsal;Karlsruhe;26
Bruchsal;Leimen;30
Bruchsal;Mühlacker;33
Bruchsal;Pforzheim;33
Bruchsal;Sandhausen;28
Bruchsal;Schifferstadt;46
Bruchsal;Schwetzingen;34
Bruchsal;Sinsheim;30
Bruchsal;Speyer;38
Bruchsal;Vaihingen an der Enz;41
Bruchsal;Waghäusel;16
Bruchsal;Walldorf;24
Bruchsal;Wiesloch;22
Bruchsal;Wörth am Rhein;33
Bruckmühl;Geretsried;43
Bruckmühl;Haar;34
Bruckmühl;Holzkirchen;20
Bruckmühl;Kolbermoor;12
Bruckmühl;Ottobrunn;32
Bruckmühl;Poing;40
Bruckmühl;Rosenheim;18
Bruckmühl;Taufkirchen;35
Bruckmühl;Unterhaching;37
Bruckmühl;Vaterstetten;34
Brunsbüttel;Cuxhaven;86
Brunsbüttel;Drochtersen;44
Brunsbüttel;Glückstadt;26
Brunsbüttel;Heide;37
Brunsbüttel;Hohenlockstedt;36
Brunsbüttel;Horst;38
Brunsbüttel;Itzehoe;28
Brunsbüttel;Marne;13
Brunsbüttel;Meldorf;24
Brühl;Cologne;13
Brühl;Dormagen;35
Brühl;Düren;34
Brühl;Erftstadt;13
Brühl;Euskirchen;25
Brühl;Frechen;13
Brühl;Hennef;40
Brühl;Hürth;6
Brühl;Kerpen;22
Brühl;Königswinter;33
Brühl;Langenfeld;45
Brühl;Leichlingen;43
Brühl;Leverkusen;33
Brühl;Lohmar;34
Brühl;Mechernich;33
Brühl;Niederkassel;27
Brühl;Overath;43
Brühl;Pulheim;22
Brühl;Rheinbach;29
Brühl;Rösrath;28
Brühl;Sankt Augustin;29
Brühl;Siegburg;32
Brühl;Troisdorf;33
Brühl;Wesseling;6
Buchen in Odenwald;Erbach;42
Buchen in Odenwald;Michelstadt;42
Buchen in Odenwald;Mosbach;25
Buchen in Odenwald;Wertheim;38
Buchholz in der Nordheide;Buxtehude;25
Buchholz in der Nordheide;Glinde;44
Buchholz in der Nordheide;Hamburg;37
Buchholz in der Nordheide;Harsefeld;36
Buchholz in der Nordheide;Jork;33
Buchholz in der Nordheide;Neu Wulmstorf;21
Buchholz in der Nordheide;Oststeinbek;41
Buchholz in der Nordheide;Reinbek;46
Buchholz in der Nordheide;Scheeßel;33
Buchholz in der Nordheide;Schenefeld;43
Buchholz in der Nordheide;Schneverdingen;28
Buchholz in der Nordheide;Seevetal;18
Buchholz in der Nordheide;Stelle;26
Buchholz in der Nordheide;Tostedt;12
Buchholz in der Nordheide;Wedel;48
Buchholz in der Nordheide;Wentorf bei Hamburg;48
Buchholz in der Nordheide;Winsen;33
Burg;Genthin;27
Burg;Gommern;29
Burg;Haldensleben;42
Burg;Magdeburg;29
Burg;Möckern;17
Burg;Schönebeck;38
Burg;Tangerhütte;27
Burg;Tangermünde;46
Burg;Wolmirstedt;25
Burgdorf;Celle;24
Burgdorf;Edemissen;30
Burgdorf;Garbsen;32
Burgdorf;Gehrden;37
Burgdorf;Großburgwedel;14
Burgdorf;Hambühren;27
Burgdorf;Hannover;24
Burgdorf;Harsum;32
Burgdorf;Hemmingen;29
Burgdorf;Hildesheim;42
Burgdorf;Ilsede;29
Burgdorf;Isernhagen-Süd;12
Burgdorf;Laatzen;28
Burgdorf;Lahstedt;31
Burgdorf;Langenhagen;21
Burgdorf;Lehrte;11
Burgdorf;Lengede;40
Burgdorf;Pattensen;32
Burgdorf;Peine;25
Burgdorf;Ronnenberg;33
Burgdorf;Sarstedt;33
Burgdorf;Seelze;35
Burgdorf;Sehnde;16
Burgdorf;Uetze;14
Burgdorf;Vechelde;39
Burgdorf;Wendeburg;36
Burgstädt;Chemnitz;15
Burgstädt;Crimmitschau;39
Burgstädt;Döbeln;38
Burgstädt;Flöha;25
Burgstädt;Frohburg;31
Burgstädt;Glauchau;28
Burgstädt;Hohenstein-Ernstthal;18
Burgstädt;Lichtenstein;27
Burgstädt;Limbach-Oberfrohna;9
Burgstädt;Meerane;31
Burgstädt;Mittweida;14
Burgstädt;Mülsen;34
Burgstädt;Nobitz;28
Burgstädt;Schmölln;44
Burgstädt;Stollberg;30
Burgstädt;Zwickau;42
Burgstädt;Zwönitz;41
Buttstädt;Erfurt;35
Buttstädt;Jena;30
Buttstädt;Kölleda;20
Buttstädt;Naumburg;34
Buttstädt;Querfurt;41
Buttstädt;Sömmerda;24
Buttstädt;Weimar;21
Butzbach;Eschborn;40
Butzbach;Friedrichsdorf;23
Butzbach;Gießen;19
Butzbach;Grünberg;35
Butzbach;Hungen;21
Butzbach;Karben;30
Butzbach;Kronberg;43
Butzbach;Königstein im Taunus;44
Butzbach;Langgöns;9
Butzbach;Lich;17
Butzbach;Lollar;28
Butzbach;Maintal;44
Butzbach;Neu-Anspach;24
Butzbach;Nidda;34
Butzbach;Nidderau;37
Butzbach;Oberursel;35
Butzbach;Reiskirchen;24
Butzbach;Rosbach vor der Höhe;22
Butzbach;Schotten;41
Butzbach;Steinbach am Taunus;42
Butzbach;Usingen;18
Butzbach;Weilburg;38
Butzbach;Wetzlar;21
Buxtehude;Drochtersen;39
Buxtehude;Ellerau;51
Buxtehude;Elmshorn;59
Buxtehude;Glinde;42
Buxtehude;Halstenbek;37
Buxtehude;Hamburg;34
Buxtehude;Harsefeld;16
Buxtehude;Jork;9
Buxtehude;Neu Wulmstorf;8
Buxtehude;Norderstedt;47
Buxtehude;Oststeinbek;39
Buxtehude;Pinneberg;39
Buxtehude;Quickborn;47
Buxtehude;Rellingen;42
Buxtehude;Schenefeld;35
Buxtehude;Seevetal;31
Buxtehude;Stade;23
Buxtehude;Stelle;39
Buxtehude;Tornesch;53
Buxtehude;Tostedt;23
Buxtehude;Uetersen;52
Buxtehude;Wedel;41
Buxtehude;Zeven;37
Böblingen;Calw;27
Böblingen;Ditzingen;24
Böblingen;Esslingen;30
Böblingen;Fellbach;27
Böblingen;Filderstadt;20
Böblingen;Freiberg am Neckar;39
Böblingen;Gerlingen;20
Böblingen;Herrenberg;16
Böblingen;Kirchheim unter Teck;39
Böblingen;Korntal-Münchingen;26
Böblingen;Kornwestheim;27
Böblingen;Leinfelden-Echterdingen;15
Böblingen;Leonberg;18
Böblingen;Ludwigsburg;35
Böblingen;Marbach am Neckar;42
Böblingen;Metzingen;35
Böblingen;Mössingen;39
Böblingen;Mühlacker;43
Böblingen;Nagold;29
Böblingen;Nürtingen;34
Böblingen;Ostfildern;23
Böblingen;Pforzheim;44
Böblingen;Pfullingen;38
Böblingen;Renningen;13
Böblingen;Reutlingen;35
Böblingen;Sindelfingen;4
Böblingen;Stuttgart;19
Böblingen;Tübingen;25
Böblingen;Vaihingen an der Enz;42
Böblingen;Waiblingen;32
Böblingen;Weil der Stadt;16
Böblingen;Wendlingen am Neckar;32
Böhl-Iggelheim;Bürstadt;43
Böhl-Iggelheim;Eggenstein-Leopoldshafen;49
Böhl-Iggelheim;Eppelheim;34
Böhl-Iggelheim;Frankenthal;22
Böhl-Iggelheim;Germersheim;27
Böhl-Iggelheim;Grünstadt;34
Böhl-Iggelheim;Haßloch;6
Böhl-Iggelheim;Heidelberg;42
Böhl-Iggelheim;Herxheim;40
Böhl-Iggelheim;Hockenheim;25
Böhl-Iggelheim;Lampertheim;38
Böhl-Iggelheim;Landau;32
Böhl-Iggelheim;Leimen;38
Böhl-Iggelheim;Limburgerhof;12
Böhl-Iggelheim;Ludwigshafen;21
Böhl-Iggelheim;Mannheim;22
Böhl-Iggelheim;Mutterstadt;11
Böhl-Iggelheim;Sandhausen;37
Böhl-Iggelheim;Schifferstadt;4
Böhl-Iggelheim;Schriesheim;38
Böhl-Iggelheim;Schwetzingen;29
Böhl-Iggelheim;Speyer;11
Böhl-Iggelheim;Viernheim;33
Böhl-Iggelheim;Waghäusel;29
Böhl-Iggelheim;Walldorf;35
Böhl-Iggelheim;Weinheim;39
Böhl-Iggelheim;Wiesloch;38
Böhl-Iggelheim;Worms;36
Büchen;Geesthacht;22
Büchen;Glinde;40
Büchen;Großhansdorf;39
Büchen;Lauenburg;14
Büchen;Lüneburg;35
Büchen;Mölln;19
Büchen;Oststeinbek;44
Büchen;Ratzeburg;28
Büchen;Reinbek;29
Büchen;Schwarzenbek;11
Büchen;Trittau;27
Büchen;Wentorf bei Hamburg;27
Büchen;Winsen;41
Bückeburg;Bünde;39
Bückeburg;Hameln;31
Bückeburg;Herford;36
Bückeburg;Hessisch Oldendorf;20
Bückeburg;Lage;52
Bückeburg;Lemgo;36
Bückeburg;Löhne;31
Bückeburg;Lübbecke;33
Bückeburg;Minden;13
Bückeburg;Petershagen;19
Bückeburg;Porta Westfalica;16
Bückeburg;Rehburg-Loccum;32
Bückeburg;Rinteln;11
Bückeburg;Springe;47
Bückeburg;Stadthagen;14
Bückeburg;Wunstorf;36
Büdelsdorf;Eckernförde;22
Büdelsdorf;Flintbek;38
Büdelsdorf;Fockbek;5
Büdelsdorf;Gettorf;24
Büdelsdorf;Heikendorf;47
Büdelsdorf;Hohenwestedt;31
Büdelsdorf;Kiel;36
Büdelsdorf;Kronshagen;36
Büdelsdorf;Kropp;18
Büdelsdorf;Molfsee;37
Büdelsdorf;Neumünster;43
Büdelsdorf;Nortorf;28
Büdelsdorf;Osterrönfeld;6
Büdelsdorf;Rendsburg;3
Büdelsdorf;Schleswig;30
Büdingen;Erlensee;28
Büdingen;Friedrichsdorf;40
Büdingen;Gelnhausen;14
Büdingen;Hanau;30
Büdingen;Heusenstamm;44
Büdingen;Hungen;32
Büdingen;Karben;29
Büdingen;Langenselbold;16
Büdingen;Lich;49
Büdingen;Maintal;36
Büdingen;Nidda;20
Büdingen;Nidderau;27
Büdingen;Obertshausen;40
Büdingen;Rodenbach;23
Büdingen;Rodgau;43
Büdingen;Rosbach vor der Höhe;34
Büdingen;Schlüchtern;39
Büdingen;Schotten;30
Büdingen;Seligenstadt;41
Büdingen;Steinau an der Straße;33
Büdingen;Wächtersbach;19
Bühl;Ettlingen;40
Bühl;Freudenstadt;48
Bühl;Gaggenau;22
Bühl;Kehl;38
Bühl;Oberkirch;21
Bühl;Offenburg;37
Bühl;Rastatt;23
Bünde;Detmold;41
Bünde;Herford;13
Bünde;Hilter;38
Bünde;Lage;32
Bünde;Lemgo;36
Bünde;Löhne;9
Bünde;Lübbecke;14
Bünde;Melle;20
Bünde;Minden;34
Bünde;Petershagen;41
Bünde;Porta Westfalica;29
Bünde;Rinteln;39
Bürstadt;Büttelborn;39
Bürstadt;Darmstadt;36
Bürstadt;Eppelheim;42
Bürstadt;Frankenthal;22
Bürstadt;Gernsheim;18
Bürstadt;Griesheim;34
Bürstadt;Groß-Gerau;37
Bürstadt;Grünstadt;29
Bürstadt;Haßloch;47
Bürstadt;Heidelberg;44
Bürstadt;Heppenheim;15
Bürstadt;Lampertheim;7
Bürstadt;Limburgerhof;31
Bürstadt;Lorsch;9
Bürstadt;Ludwigshafen;23
Bürstadt;Mannheim;21
Bürstadt;Mutterstadt;32
Bürstadt;Mörlenbach;26
Bürstadt;Nauheim;42
Bürstadt;Ober-Ramstadt;40
Bürstadt;Pfungstadt;27
Bürstadt;Reinheim;46
Bürstadt;Roßdorf;43
Bürstadt;Schifferstadt;40
Bürstadt;Schriesheim;35
Bürstadt;Schwetzingen;40
Bürstadt;Seeheim-Jugenheim;26
Bürstadt;Speyer;43
Bürstadt;Trebur;41
Bürstadt;Viernheim;22
Bürstadt;Wald-Michelbach;36
Bürstadt;Weinheim;28
Bürstadt;Weiterstadt;37
Bürstadt;Worms;8
Büttelborn;Darmstadt;12
Büttelborn;Dieburg;28
Büttelborn;Dietzenbach;30
Büttelborn;Dreieich;22
Büttelborn;Egelsbach;17
Büttelborn;Eppstein;38
Büttelborn;Eschborn;34
Büttelborn;Flörsheim;18
Büttelborn;Frankfurt;29
Büttelborn;Gernsheim;20
Büttelborn;Ginsheim-Gustavsburg;20
Büttelborn;Griesheim;7
Büttelborn;Groß-Gerau;3
Büttelborn;Groß-Umstadt;34
Büttelborn;Groß-Zimmern;25
Büttelborn;Hattersheim;29
Büttelborn;Heppenheim;36
Büttelborn;Heusenstamm;33
Büttelborn;Hochheim am Main;24
Büttelborn;Hofheim;32
Büttelborn;Ingelheim;42
Büttelborn;Kelkheim (Taunus);38
Büttelborn;Kelsterbach;24
Büttelborn;Kriftel;31
Büttelborn;Kronberg;43
Büttelborn;Königstein im Taunus;41
Büttelborn;Lampertheim;45
Büttelborn;Lorsch;35
Büttelborn;Mainz;26
Büttelborn;Mörfelden-Walldorf;14
Büttelborn;Nauheim;8
Büttelborn;Neu Isenburg;25
Büttelborn;Nieder-Olm;37
Büttelborn;Niedernhausen;38
Büttelborn;Ober-Ramstadt;23
Büttelborn;Obertshausen;37
Büttelborn;Oberursel;47
Büttelborn;Pfungstadt;14
Büttelborn;Raunheim;20
Büttelborn;Reinheim;28
Büttelborn;Rodgau;38
Büttelborn;Roßdorf;20
Büttelborn;Rüsselsheim;16
Büttelborn;Seeheim-Jugenheim;22
Büttelborn;Steinbach am Taunus;37
Büttelborn;Trebur;10
Büttelborn;Weiterstadt;7
Büttelborn;Wiesbaden;34
Büttelborn;Worms;47
Calau;Cottbus;29
Calau;Doberlug-Kirchhain;35
Calau;Drebkau;23
Calau;Finsterwalde;27
Calau;Großräschen;22
Calau;Kolkwitz;23
Calau;Lauchhammer;38
Calau;Luckau;21
Calau;Lübben (Spreewald);27
Calau;Lübbenau/Spreewald;15
Calau;Neuhausen;40
Calau;Schipkau;28
Calau;Schwarzheide;36
Calau;Senftenberg;35
Calau;Vetschau/Spreewald;10
Calw;Ditzingen;36
Calw;Ettlingen;46
Calw;Gaggenau;50
Calw;Gerlingen;33
Calw;Herrenberg;21
Calw;Horb am Neckar;42
Calw;Korntal-Münchingen;38
Calw;Leinfelden-Echterdingen;40
Calw;Leonberg;28
Calw;Mühlacker;35
Calw;Nagold;28
Calw;Pforzheim;27
Calw;Renningen;20
Calw;Sindelfingen;26
Calw;Stuttgart;40
Calw;Tübingen;39
Calw;Vaihingen an der Enz;38
Calw;Weil der Stadt;14
Castrop-Rauxel;Datteln;12
Castrop-Rauxel;Dorsten;34
Castrop-Rauxel;Dortmund;14
Castrop-Rauxel;Dülmen;48
Castrop-Rauxel;Ennepetal;39
Castrop-Rauxel;Essen;28
Castrop-Rauxel;Gelsenkirchen;20
Castrop-Rauxel;Gevelsberg;34
Castrop-Rauxel;Gladbeck;31
Castrop-Rauxel;Hagen;37
Castrop-Rauxel;Hattingen;23
Castrop-Rauxel;Herne;9
Castrop-Rauxel;Herten;18
Castrop-Rauxel;Iserlohn;44
Castrop-Rauxel;Kamen;30
Castrop-Rauxel;Lünen;23
Castrop-Rauxel;Marl;26
Castrop-Rauxel;Mülheim;39
Castrop-Rauxel;Oberhausen;35
Castrop-Rauxel;Oer-Erkenschwick;14
Castrop-Rauxel;Recklinghausen;15
Castrop-Rauxel;Schwelm;37
Castrop-Rauxel;Schwerte;32
Castrop-Rauxel;Selm;25
Castrop-Rauxel;Unna;32
Castrop-Rauxel;Velbert;36
Castrop-Rauxel;Waltrop;12
Castrop-Rauxel;Werne an der Lippe;33
Castrop-Rauxel;Wetter (Ruhr);22
Castrop-Rauxel;Witten;15
Castrop-Rauxel;Wuppertal;40
Celle;Edemissen;40
Celle;Gifhorn;42
Celle;Großburgwedel;26
Celle;Hambühren;7
Celle;Isernhagen-Süd;30
Celle;Langenhagen;39
Celle;Lehrte;33
Celle;Uetze;23
Chemnitz;Döbeln;43
Chemnitz;Flöha;13
Chemnitz;Freiberg;37
Chemnitz;Glauchau;34
Chemnitz;Hohenstein-Ernstthal;16
Chemnitz;Lichtenstein;24
Chemnitz;Limbach-Oberfrohna;15
Chemnitz;Marienberg;32
Chemnitz;Meerane;39
Chemnitz;Mittweida;21
Chemnitz;Mülsen;30
Chemnitz;Nobitz;41
Chemnitz;Olbernhau;47
Chemnitz;Schneeberg;38
Chemnitz;Schwarzenberg;45
Chemnitz;Stollberg;19
Chemnitz;Zwickau;42
Chemnitz;Zwönitz;31
Clausthal-Zellerfeld;Duderstadt;42
Clausthal-Zellerfeld;Einbeck;45
Clausthal-Zellerfeld;Ellrich;45
Clausthal-Zellerfeld;Goslar;20
Clausthal-Zellerfeld;Herzberg am Harz;21
Clausthal-Zellerfeld;Langelsheim;24
Clausthal-Zellerfeld;Northeim;33
Clausthal-Zellerfeld;Osterode;11
Clausthal-Zellerfeld;Osterwieck;42
Clausthal-Zellerfeld;Seesen;22
Clausthal-Zellerfeld;Wernigerode;51
Cloppenburg;Diepholz;40
Cloppenburg;Dinklage;26
Cloppenburg;Edewecht;39
Cloppenburg;Emstek;9
Cloppenburg;Friesoythe;24
Cloppenburg;Garrel;12
Cloppenburg;Goldenstedt;30
Cloppenburg;Großenkneten;22
Cloppenburg;Hatten;31
Cloppenburg;Lohne;28
Cloppenburg;Löningen;28
Cloppenburg;Oldenburg;40
Cloppenburg;Quakenbrück;23
Cloppenburg;Steinfeld;36
Cloppenburg;Vechta;25
Cloppenburg;Visbek;21
Cloppenburg;Wardenburg;29
Cloppenburg;Werlte;28
Cloppenburg;Wildeshausen;28
Coburg;Eisfeld;20
Coburg;Föritz;26
Coburg;Hildburghausen;31
Coburg;Kronach;34
Coburg;Lichtenfels;22
Coburg;Neuhaus am Rennweg;41
Coburg;Neustadt bei Coburg;15
Coburg;Römhild;43
Coburg;Schleusingen;37
Coburg;Sonneberg;22
Coesfeld;Dülmen;16
Coesfeld;Greven;39
Coesfeld;Gronau;38
Coesfeld;Marl;38
Coesfeld;Münster;40
Coesfeld;Oer-Erkenschwick;47
Coesfeld;Steinfurt;29
Cologne;Dormagen;23
Cologne;Erftstadt;23
Cologne;Erkrath;39
Cologne;Euskirchen;40
Cologne;Frechen;11
Cologne;Grevenbroich;33
Cologne;Haan;31
Cologne;Hennef;39
Cologne;Hilden;32
Cologne;Hürth;9
Cologne;Kerpen;24
Cologne;Königswinter;40
Cologne;Langenfeld;27
Cologne;Leichlingen;25
Cologne;Leverkusen;14
Cologne;Lohmar;30
Cologne;Mettmann;44
Cologne;Neuss;37
Cologne;Niederkassel;18
Cologne;Overath;28
Cologne;Pulheim;14
Cologne;Remscheid;41
Cologne;Rheinbach;40
Cologne;Rösrath;19
Cologne;Sankt Augustin;32
Cologne;Siegburg;30
Cologne;Solingen;34
Cologne;Troisdorf;23
Cologne;Wermelskirchen;35
Cologne;Wesseling;16
Coswig;Dessau-Roßlau;19
Coswig;Gräfenhainichen;31
Coswig;Wiesenburg;31
Coswig;Wittenberg;16
Coswig;Zerbst;29
Cottbus;Drebkau;16
Cottbus;Forst (Lausitz);28
Cottbus;Großräschen;35
Cottbus;Guben;41
Cottbus;Kolkwitz;6
Cottbus;Lübbenau/Spreewald;32
Cottbus;Neuhausen;13
Cottbus;Senftenberg;40
Cottbus;Spremberg;23
Cottbus;Vetschau/Spreewald;20
Crailsheim;Künzelsau;42
Crailsheim;Schwäbisch Hall;29
Cremlingen;Edemissen;39
Cremlingen;Gifhorn;34
Cremlingen;Helmstedt;26
Cremlingen;Ilsede;37
Cremlingen;Königslutter am Elm;11
Cremlingen;Lahstedt;37
Cremlingen;Lehre;10
Cremlingen;Lengede;27
Cremlingen;Osterwieck;40
Cremlingen;Peine;39
Cremlingen;Salzgitter;28
Cremlingen;Sassenburg;39
Cremlingen;Schöningen;29
Cremlingen;Vechelde;21
Cremlingen;Wendeburg;22
Cremlingen;Wolfenbüttel;14
Cremlingen;Wolfsburg;24
Crimmitschau;Frohburg;37
Crimmitschau;Gera;26
Crimmitschau;Glauchau;11
Crimmitschau;Greiz;28
Crimmitschau;Hohenstein-Ernstthal;27
Crimmitschau;Lichtenstein;25
Crimmitschau;Limbach-Oberfrohna;33
Crimmitschau;Meerane;7
Crimmitschau;Meuselwitz;32
Crimmitschau;Mülsen;19
Crimmitschau;Nobitz;25
Crimmitschau;Reichenbach/Vogtland;28
Crimmitschau;Ronneburg;18
Crimmitschau;Schmölln;12
Crimmitschau;Schneeberg;38
Crimmitschau;Stollberg;40
Crimmitschau;Weida;30
Crimmitschau;Werdau;11
Crimmitschau;Zeitz;41
Crimmitschau;Zeulenroda;41
Crimmitschau;Zwickau;18
Cuxhaven;Langen;30
Cuxhaven;Marne;102
Cuxhaven;Meldorf;109
Dachau;Erding;39
Dachau;Freising;34
Dachau;Friedberg;42
Dachau;Fürstenfeldbruck;18
Dachau;Garching bei München;17
Dachau;Gauting;27
Dachau;Germering;20
Dachau;Gilching;26
Dachau;Gröbenzell;10
Dachau;Haar;39
Dachau;Ismaning;20
Dachau;Karlsfeld;8
Dachau;München;19
Dachau;Neufahrn bei Freising;23
Dachau;Olching;13
Dachau;Ottobrunn;32
Dachau;Pfaffenhofen;36
Dachau;Poing;41
Dachau;Puchheim;17
Dachau;Schrobenhausen;38
Dachau;Starnberg;39
Dachau;Taufkirchen;30
Dachau;Unterhaching;28
Dachau;Unterschleißheim;13
Dachau;Vaterstetten;39
Dallgow-Döberitz;Fahrland;16
Dallgow-Döberitz;Falkensee;4
Dallgow-Döberitz;Groß Kreutz;32
Dallgow-Döberitz;Großbeeren;34
Dallgow-Döberitz;Hennigsdorf;22
Dallgow-Döberitz;Hohen Neuendorf;29
Dallgow-Döberitz;Kremmen;36
Dallgow-Döberitz;Leegebruch;27
Dallgow-Döberitz;Ludwigsfelde;43
Dallgow-Döberitz;Michendorf;34
Dallgow-Döberitz;Nauen;16
Dallgow-Döberitz;Oranienburg;33
Dallgow-Döberitz;Potsdam;23
Dallgow-Döberitz;Schildow;32
Dallgow-Döberitz;Schönefeld;41
Dallgow-Döberitz;Schönwalde-Siedlung;22
Dallgow-Döberitz;Stahnsdorf;33
Dallgow-Döberitz;Teltow;28
Dallgow-Döberitz;Velten;22
Dallgow-Döberitz;Wustermark;9
Damme;Diepholz;20
Damme;Dinklage;20
Damme;Emstek;42
Damme;Goldenstedt;36
Damme;Lohne;18
Damme;Osnabrück;37
Damme;Quakenbrück;28
Damme;Steinfeld;10
Damme;Vechta;26
Damme;Wallenhorst;25
Darmstadt;Dieburg;17
Darmstadt;Dietzenbach;21
Darmstadt;Dreieich;19
Darmstadt;Egelsbach;14
Darmstadt;Eppstein;46
Darmstadt;Erbach;42
Darmstadt;Eschborn;35
Darmstadt;Flörsheim;29
Darmstadt;Frankfurt;33
Darmstadt;Gernsheim;19
Darmstadt;Ginsheim-Gustavsburg;31
Darmstadt;Griesheim;7
Darmstadt;Groß-Gerau;15
Darmstadt;Groß-Umstadt;23
Darmstadt;Groß-Zimmern;14
Darmstadt;Großostheim;35
Darmstadt;Hanau;42
Darmstadt;Hattersheim;35
Darmstadt;Heppenheim;29
Darmstadt;Heusenstamm;25
Darmstadt;Hochheim am Main;34
Darmstadt;Hofheim;38
Darmstadt;Höchst im Odenwald;32
Darmstadt;Kelkheim (Taunus);44
Darmstadt;Kelsterbach;30
Darmstadt;Kriftel;37
Darmstadt;Lampertheim;41
Darmstadt;Lorsch;28
Darmstadt;Maintal;42
Darmstadt;Mainz;37
Darmstadt;Michelstadt;39
Darmstadt;Mörfelden-Walldorf;18
Darmstadt;Mörlenbach;40
Darmstadt;Nauheim;21
Darmstadt;Neu Isenburg;25
Darmstadt;Nieder-Olm;47
Darmstadt;Ober-Ramstadt;10
Darmstadt;Obertshausen;35
Darmstadt;Pfungstadt;9
Darmstadt;Raunheim;31
Darmstadt;Reinheim;17
Darmstadt;Rodgau;29
Darmstadt;Roßdorf;8
Darmstadt;Rüsselsheim;26
Darmstadt;Seeheim-Jugenheim;13
Darmstadt;Seligenstadt;34
Darmstadt;Steinbach am Taunus;38
Darmstadt;Trebur;23
Darmstadt;Weiterstadt;7
Darmstadt;Worms;42
Datteln;Dorsten;29
Datteln;Dortmund;21
Datteln;Dülmen;26
Datteln;Essen;41
Datteln;Gelsenkirchen;28
Datteln;Gladbeck;33
Datteln;Hagen;46
Datteln;Hamm;39
Datteln;Hattingen;34
Datteln;Herne;19
Datteln;Herten;18
Datteln;Kamen;31
Datteln;Lünen;15
Datteln;Marl;17
Datteln;Oer-Erkenschwick;6
Datteln;Recklinghausen;20
Datteln;Schwerte;34
Datteln;Selm;14
Datteln;Unna;35
Datteln;Waltrop;6
Datteln;Werne an der Lippe;23
Datteln;Wetter (Ruhr);37
Datteln;Witten;30
Dautphe;Dillenburg;29
Dautphe;Frankenberg;38
Dautphe;Gießen;39
Dautphe;Gladenbach;12
Dautphe;Haiger;33
Dautphe;Herborn;33
Dautphe;Kirchhain;33
Dautphe;Lollar;33
Dautphe;Marburg;20
Dautphe;Reiskirchen;45
Dautphe;Stadtallendorf;39
Dautphe;Wetzlar;43
Deggendorf;Straubing;37
Delbrück;Detmold;35
Delbrück;Gütersloh;22
Delbrück;Harsewinkel;39
Delbrück;Lage;37
Delbrück;Lippstadt;21
Delbrück;Oelde;36
Delbrück;Paderborn;15
Delbrück;Rheda-Wiedenbrück;22
Delbrück;Rietberg;12
Delbrück;Salzkotten;12
Delbrück;Schloß Holte-Stukenbrock;16
Delbrück;Verl;16
Delitzsch;Dessau-Roßlau;39
Delitzsch;Eilenburg;23
Delitzsch;Gräfenhainichen;33
Delitzsch;Halle;34
Delitzsch;Halle-Neustadt;37
Delitzsch;Landsberg;19
Delitzsch;Leipzig;22
Delitzsch;Leuna;47
Delitzsch;Markkleeberg;30
Delitzsch;Markranstädt;34
Delitzsch;Merseburg;42
Delitzsch;Schkeuditz;22
Delitzsch;Schkopau;44
Delitzsch;Taucha;23
Delitzsch;Wurzen;39
Delmenhorst;Ganderkesee;7
Delmenhorst;Goldenstedt;38
Delmenhorst;Großenkneten;35
Delmenhorst;Hagen im Bremischen;42
Delmenhorst;Hatten;26
Delmenhorst;Hude;14
Delmenhorst;Oldenburg;36
Delmenhorst;Osterholz-Scharmbeck;30
Delmenhorst;Oyten;33
Delmenhorst;Ritterhude;28
Delmenhorst;Schwanewede;25
Delmenhorst;Stuhr;11
Delmenhorst;Syke;24
Delmenhorst;Twistringen;33
Delmenhorst;Visbek;35
Delmenhorst;Wardenburg;34
